Archive,Address,Current URL / Directory,Title,Description,New URL (update only if changed),Redirect ONLY URL,New tags
,https://developer.chrome.com/blog/rotationangle-and-touchradius/,/blog/rotationangle-and-touchradius/,Using rotationAngle and touchRadius,A small set of changes have landed in Chrome 45 that will make it easier for developers to build better touch based apps.,,,
,https://developer.chrome.com/blog/round-up-of-web-browser-internals-resources/,/blog/round-up-of-web-browser-internals-resources/,Round-up of web browser internals resources,Most of the resources that explain the innerworkings of web browsers,,,
,https://developer.chrome.com/blog/rtcquictransport-api/,/blog/rtcquictransport-api/,RTCQuicTransport Coming to an Origin Trial Near You (Chrome 73),The RTCQuicTransport is a new web platform API that allows exchanging arbitrary data with remote peers using the QUIC protocol.,,,
,https://developer.chrome.com/blog/run-on-login/,/blog/run-on-login/,Automatically start PWAs on OS Login,Many operating systems offer the ability to launch applications automatically when the user logs in. This ability is now available for installed web applications.,,,
,https://developer.chrome.com/blog/screen-sharing-improvements-in-chrome-109/,/blog/screen-sharing-improvements-in-chrome-109/,Screen sharing improvements in Chrome 109,"Details of two screen sharing improvements for the web—a mechanism for controlling tab focus when screen sharing, and a mechanism to control local audio playback.",,,
,https://developer.chrome.com/blog/screensharing-with-webrtc/,/blog/screensharing-with-webrtc/,Screensharing with WebRTC,Screensharing with WebRTC,,,
,https://developer.chrome.com/blog/script-component/,/blog/script-component/,Optimizing third-party script loading in Next.js,This article discusses the Next.js Script component and demonstrates how it can be used for better sequencing of third-party scripts.,,,
,https://developer.chrome.com/blog/scroll-anchoring/,/blog/scroll-anchoring/,Experiment Time - Scroll Anchoring,Scroll anchoring stops a web page from moving once you've started reading the content.,,,
,https://developer.chrome.com/blog/scroll-animation-performance-case-study/,/blog/scroll-animation-performance-case-study/,A case study on scroll-driven animations performance,The new API is much smoother than the classic way of implementing scroll-driven animations.,,,
,https://developer.chrome.com/blog/scroll-elements-into-the-viewport/,/blog/scroll-elements-into-the-viewport/,Scroll elements into the viewport,"If an element you're inspecting is out of view, here's how to bring it into the viewport.",,,
,https://developer.chrome.com/blog/scrollend-a-new-javascript-event/,/blog/scrollend-a-new-javascript-event/,"Scrollend, a new JavaScript event","Delete your timeout functions and shake off their bugs, here's the event you really need: scrollend.",,,
,https://developer.chrome.com/blog/scrolling-intervention-2/,/blog/scrolling-intervention-2/,Making wheel scrolling fast by default,"Scrolling responsiveness is critical to the user's engagement with a website on mobile, yet wheel event listeners often cause serious scrolling performance problems. Learn how we are helping users and developers to be fast by default.",,,
,https://developer.chrome.com/blog/scrolling-intervention/,/blog/scrolling-intervention/,Making touch scrolling fast by default,"Scrolling responsiveness is critical to the user's engagement with a website on mobile, yet touch event listeners often cause serious scrolling performance problems. Learn how we are helping users and developers to be fast by default.",,,
,https://developer.chrome.com/blog/search-ads-speed/,/blog/search-ads-speed/,Speed is now a landing page factor for Google Search and Ads,Speed is now a landing page factor for Google Search and Ads.,,,
,https://developer.chrome.com/blog/search-dom-tree-by-css-selector/,/blog/search-dom-tree-by-css-selector/,Search DOM tree by CSS selector,"When browsing the DOM with the Elements panel, try searching for nodes via CMD/Ctrl+F by their CSS selectors.",,,
,https://developer.chrome.com/blog/security-panel/,/blog/security-panel/,Security panel debuts in Chrome DevTools,Learn all about the new Security Panel in Chrome DevTools.,,,E:product:ChromeDevTools
,https://developer.chrome.com/blog/see-matching-selectors-2/,/blog/see-matching-selectors-2/,See matching selectors,"When you are viewing a selector in the Styles Pane, comma separated selector portions are colored differently depending on whether or not they match the selected DOM node.",,,
,https://developer.chrome.com/blog/see-matching-selectors/,/blog/see-matching-selectors/,See matching selectors,"When you are viewing a selector in the Styles Pane, comma separated selector portions are colored differently depending on whether or not they match the selected DOM node.",,,
,https://developer.chrome.com/blog/seek-into-local-files-with-the-file-system-api/,/blog/seek-into-local-files-with-the-file-system-api/,Seek into local files with the File System API,"If you have a File object, it's possible to seek into it and read chunks without reading the entire file into memory.",,,
,https://developer.chrome.com/blog/select-and-execute-a-block-of-code-in-the-sources-panel/,/blog/select-and-execute-a-block-of-code-in-the-sources-panel/,Select and execute a block of code in the Sources Panel,Use the shortcut Ctrl + Shift + E to run a block of highlighted code in the Sources Panel.,,,
,https://developer.chrome.com/blog/send-beacon-data-in-chrome-39/,/blog/send-beacon-data-in-chrome-39/,Send beacon data in Chrome 39,"Chrome 39 implements the Beacon API, which allows to send small async HTTP requests during the page unload events.",,,
,https://developer.chrome.com/blog/set-a-breakpoint-based-on-a-certain-condition/,/blog/set-a-breakpoint-based-on-a-certain-condition/,Set a breakpoint based on a certain condition,"When you set a breakpoint, you can make it conditional based on the result of an expression.",,,
,https://developer.chrome.com/blog/shared-autofill/,/blog/shared-autofill/,Shared autofill across iframes: an initial proposal,"Some forms have fields in iframes, which causes problems for browser autofill. With shared-autofill, the parent frame can designate the trustworthiness of cross-origin iframes, to support a better autofill experience for the user.",,,
,https://developer.chrome.com/blog/shortcut-to-select-the-next-occurrence/,/blog/shortcut-to-select-the-next-occurrence/,Shortcut to select the next occurrence,"In the Sources Panel editor, you can select the next occurrence with Cmd + D.",,,
,https://developer.chrome.com/blog/show-picker/,/blog/show-picker/,"Show a browser picker for date, time, color, and files",The web platform now ships with a canonical way to show a browser picker.,,,
,https://developer.chrome.com/blog/signed-exchanges/,/blog/signed-exchanges/,Signed HTTP Exchanges,Signed Exchanges allow websites to sign web content in the way that the content can be safely redistributed and verified where it was originally from.,,,
,https://developer.chrome.com/blog/simple-keyboard-tricks-to-use-in-the-styles-pane/,/blog/simple-keyboard-tricks-to-use-in-the-styles-pane/,Simple keyboard tricks to use in the Styles Pane,Learn how to effectively navigate the Styles Pane with a few useful keyboard tricks.,,,
,https://developer.chrome.com/blog/simplified-concepts-in-web-animations-naming/,/blog/simplified-concepts-in-web-animations-naming/,Simplified concepts in web animations naming,"In response to developer feedback, some upcoming features of Web Animations are being renamed.",,,
,https://developer.chrome.com/blog/site-isolation/,/blog/site-isolation/,Site Isolation for web developers,"Chrome 67 on desktop has a new feature called Site Isolation\* enabled by default. This article explains what Site Isolation is all about, why it’s necessary, and why web developers should be aware of it.",,,
,https://developer.chrome.com/blog/smooshgate/,/blog/smooshgate/,SmooshGate FAQ,What can SmooshGate teach us about standards development and the Web Platform? This write-up gives an overview.,,,
,https://developer.chrome.com/blog/smooth-scrolling-in-chrome-49/,/blog/smooth-scrolling-in-chrome-49/,Smooth scrolling in Chrome 49,"Tired of jittery scrolling? Great, because Chrome 49 is shipping with a new smooth scroll right out of the box!",,,
,https://developer.chrome.com/blog/some-ui-and-feature-enhancements-to-the-colour-picker-tool/,/blog/some-ui-and-feature-enhancements-to-the-colour-picker-tool/,Some UI and feature enhancements to the Color Picker tool,Build the next generation of web experiences.,,,
,https://developer.chrome.com/blog/sourcemappingurl-and-sourceurl-syntax-changed/,/blog/sourcemappingurl-and-sourceurl-syntax-changed/,sourceMappingURL and sourceURL syntax changed,sourceMappingURL and sourceURL syntax changed,,,
,https://developer.chrome.com/blog/sourcemaps/,/blog/sourcemaps/,Introduction to JavaScript Source Maps,Build the next generation of web experiences.,,,
,https://developer.chrome.com/blog/spa-view-transitions-land/,/blog/spa-view-transitions-land/,SPA view transitions land in Chrome 111,"The View Transition API allows page transitions within single-page apps, and will later include multi-page apps.",,,
,https://developer.chrome.com/blog/spc-on-android/,/blog/spc-on-android/,Secure Payment Confirmation on Chrome Android,Secure Payment Confirmation brings a phishing resistant payment confirmation with the power of passkeys to the web. It will be available in Chrome Android from Chrome 109.,,,E:category:Passkeys
,https://developer.chrome.com/blog/sqlite-wasm-in-the-browser-backed-by-the-origin-private-file-system/,/blog/sqlite-wasm-in-the-browser-backed-by-the-origin-private-file-system/,SQLite Wasm in the browser backed by the Origin Private File System,Build the next generation of web experiences.,,,
,https://developer.chrome.com/blog/stacking-changes-coming-to-position-fixed-elements/,/blog/stacking-changes-coming-to-position-fixed-elements/,Stacking changes coming to position:fixed elements,stacking changes coming to position:fixed elements,,,
,https://developer.chrome.com/blog/standards-behavior/,/blog/standards-behavior/,Improving standards of behavior in standards discussions,"How the Chrome team aims to encourage more professional, respectful and inclusive discussions.",,,
,https://developer.chrome.com/blog/stick-your-landings-position-sticky-lands-in-webkit/,/blog/stick-your-landings-position-sticky-lands-in-webkit/,Stick your landings! position - sticky lands in WebKit,Stick your landings! position - sticky lands in WebKit,,,
,https://developer.chrome.com/blog/storage-buckets-origin-trial/,/blog/storage-buckets-origin-trial/,Storage Buckets origin trial available,"The Storage Standard defines an API for persistent storage and quota estimates, and the platform storage architecture. We're experimenting with an API for making persistent storage eviction under heavy memory pressure more predictable. Try the Storage Buckets API in an origin trial that runs from Chrome 115 to Chrome 118.",,,
,https://developer.chrome.com/blog/storage-buckets/,/blog/storage-buckets/,Not all storage is created equal: introducing Storage Buckets,"We're experimenting with an API for making persistent storage eviction under heavy memory pressure more predictable, and we'd love your feedback.",,,
,https://developer.chrome.com/blog/storage-partitioning-deprecation-trial-extended/,/blog/storage-partitioning-deprecation-trial-extended/,Storage partitioning deprecation trial extended,"Sites that haven't had time to adapt their sites for third-party storage partitioning can take part in a deprecation trial to temporarily unpartition and restore prior behavior of storage, service workers, and communication APIs in content embedded on their site.",,,E:category:WebDeprecations
,https://developer.chrome.com/blog/storage-partitioning-deprecation-trial/,/blog/storage-partitioning-deprecation-trial/,"Participate in deprecation trial for unpartitioned third-party storage, Service Workers, and Communication APIs","Beginning gradually in Chrome 115, storage, service workers, and communication APIs will be partitioned in third-party contexts. For sites that need time to adjust to this new feature, these deprecation trials will allow them to temporarily keep their third-party storage, service workers, and communication APIs unpartitioned.",,,E:category:WebDeprecations
,https://developer.chrome.com/blog/storage-partitioning-dev-trial/,/blog/storage-partitioning-dev-trial/,Participate in early testing for Storage Partitioning,"To improve privacy, Chrome is changing how storage and communication APIs will behave in future releases. Read more about the upcoming change and how to check if your site is affected by Storage Partitioning.",,,
,https://developer.chrome.com/blog/stream-video-using-the-mediasource-api/,/blog/stream-video-using-the-mediasource-api/,Stream video using the MediaSource API,The MediaSource API extends the `HTMLMediaElement` to allow JavaScript to generate media streams for playback.,,,
,https://developer.chrome.com/blog/string-matchall/,/blog/string-matchall/,Better match results with String.prototype.matchAll(),"Chrome 73 introduces the String.prototype.matchAll() method. It behaves similarly to match(), but offers a simple way to iterate over matches, especially when you need access to capture groups.",,,
,https://developer.chrome.com/blog/supercharged-codesplit/,/blog/supercharged-codesplit/,Supercharged live stream blog - Code splitting,We implemented code splitting and route based chunking just like WebPack.,,,
,https://developer.chrome.com/blog/support-for-theme-color-in-chrome-39-for-android/,/blog/support-for-theme-color-in-chrome-39-for-android/,Support for theme-color in Chrome 39 for Android,Use theme-color to set the toolbar color in Chrome for Android.,,,
,https://developer.chrome.com/blog/sw-readablestreams/,/blog/sw-readablestreams/,Stream Your Way to Immediate Responses,"Start processing your service worker responses ASAP, thanks to ReadableStreams.",,,
,https://developer.chrome.com/blog/swiftshader-brings-software-3d-rendering-to-chrome/,/blog/swiftshader-brings-software-3d-rendering-to-chrome/,SwiftShader brings software 3D rendering to Chrome,SwiftShader is a software 3D renderer used in Chrome 18 that lets you use CSS 3D and WebGL even on deny-listed GPUs.,,,
,https://developer.chrome.com/blog/sxg-desktop/,/blog/sxg-desktop/,Signed Exchanges launched for desktop sites,Announcing Signed Exchanges support for Chromium browsers on desktop along with other recent feature launches.,,,
,https://developer.chrome.com/blog/sync-methods-for-accesshandles/,/blog/sync-methods-for-accesshandles/,Breaking change: sync methods for AccessHandles,"To simplify working with AccessHandles in contexts like Emscripten, we're making the methods of the FileSystemSyncAccessHandle interface synchronous.",,,
,https://developer.chrome.com/blog/tab-discarding/,/blog/tab-discarding/,Tab Discarding in Chrome - A Memory-Saving Experiment,Reducing Chrome's memory footprint is one of the team's top priorities this year.,,,
,https://developer.chrome.com/blog/tablesng/,/blog/tablesng/,TablesNG Resolves 72 Chromium Bugs for Better Interoperability,-- A new rendering engine for tables makes it more consistent to author tabular data across the web.,,,
,https://developer.chrome.com/blog/taking-advantage-of-gpu-acceleration-in-the-2d-canvas/,/blog/taking-advantage-of-gpu-acceleration-in-the-2d-canvas/,Taking advantage of GPU acceleration in the 2D canvas,Taking advantage of GPU acceleration in the 2D canvas,,,
,https://developer.chrome.com/blog/taking-an-entire-page-offline-using-the-html5-filesystem-api/,/blog/taking-an-entire-page-offline-using-the-html5-filesystem-api/,Taking an entire page offline using the HTML5 FileSystem API,FileSystem API allows to programmatically store files and folder hierarchies in the local (sandboxed) filesystem and subsequently add/update/remove individual resources as necessary,,,
,https://developer.chrome.com/blog/talking-to-the-stadia-controller-with-webhid/,/blog/talking-to-the-stadia-controller-with-webhid/,Talking to the Stadia controller with WebHID,Build the next generation of web experiences.,,,
,https://developer.chrome.com/blog/tap-to-search/,/blog/tap-to-search/,Manage the triggering of touch to search,Understanding when and how Touch to Search is triggered,,,
,https://developer.chrome.com/blog/test-automation-evolution/,/blog/test-automation-evolution/,A look back in time: the evolution of test automation,A journey into the evolution of test automation on the web.,,,
,https://developer.chrome.com/blog/tether-elements-to-each-other-with-css-anchor-positioning/,/blog/tether-elements-to-each-other-with-css-anchor-positioning/,Tether elements to each other with CSS anchor positioning,A new API is coming to the web platform to help you position elements in an adaptive way with no tricks.,,,
,https://developer.chrome.com/blog/the-currently-selected-dom-node-2/,/blog/the-currently-selected-dom-node-2/,The currently selected DOM node,Learn the quick console shortcut to get the currently selected DOM node.,,,
,https://developer.chrome.com/blog/the-currently-selected-dom-node/,/blog/the-currently-selected-dom-node/,The currently selected DOM node,Learn the quick console shortcut to get the currently selected DOM node.,,,
,https://developer.chrome.com/blog/the-easing-editor-2/,/blog/the-easing-editor-2/,The easing editor,Select an easing CSS property to get a visual animated preview for how it behaves.,,,
,https://developer.chrome.com/blog/the-easing-editor/,/blog/the-easing-editor/,The easing editor,Select an easing CSS property to get a visual animated preview for how it behaves.,,,
,https://developer.chrome.com/blog/the-future-of-picture-in-picture/,/blog/the-future-of-picture-in-picture/,The future of Picture-in-Picture,News of an origin trial from Chrome that enables arbitrary HTML content in an always-on-top window.,,,
,https://developer.chrome.com/blog/the-landscape-of-front-end-development-automation-slides/,/blog/the-landscape-of-front-end-development-automation-slides/,The Landscape of front-end development automation (Slides),Learn how to improve your front-end productivity with tools for workflow automation.,,,
,https://developer.chrome.com/blog/the-larger-than-advanced-network-panel-filter-and-a-few-others/,/blog/the-larger-than-advanced-network-panel-filter-and-a-few-others/,"The larger-than advanced Network Panel filter, and a few others",Did you know that the filter in the Network panel supports a few nifty custom search labels?,,,
,https://developer.chrome.com/blog/the-yeoman-monthly-digest-1/,/blog/the-yeoman-monthly-digest-1/,The Yeoman Monthly Digest,"A regular round-up of articles, videos and talks authored by the Yeoman community.",,,
,https://developer.chrome.com/blog/the-yeoman-monthly-digest-2/,/blog/the-yeoman-monthly-digest-2/,The Yeoman Monthly Digest,"A regular round-up of articles, videos and talks authored by the Yeoman community.",,,
,https://developer.chrome.com/blog/the-yeoman-monthly-digest-3/,/blog/the-yeoman-monthly-digest-3/,The Yeoman Monthly Digest,"A monthly digest of high-quality Yeoman articles, generators and project news.",,,
,https://developer.chrome.com/blog/third-party-scripts/,/blog/third-party-scripts/,Can browsers optimize the loading of third-party resources?,Driving changes for better loading of third-party resources on the web,,,
,https://developer.chrome.com/blog/timer-throttling-in-chrome-88/,/blog/timer-throttling-in-chrome-88/,Heavy throttling of chained JS timers beginning in Chrome 88,"Intensive throttling takes effect when the page has been hidden for more than 5 minutes, the page has been silent for at least 30 seconds, WebRTC is not in use, and the chain of timers is 5 or greater.",,,
,https://developer.chrome.com/blog/toggle-the-devtools-dock-state-with-a-keyboard-shortcut-2/,/blog/toggle-the-devtools-dock-state-with-a-keyboard-shortcut-2/,Toggle the DevTools dock state with a keyboard shortcut,Use Cmd + Shift + D to toggle the DevTools dock state between the last two recently used states.,,,E:product:ChromeDevTools
,https://developer.chrome.com/blog/toggle-the-devtools-dock-state-with-a-keyboard-shortcut/,/blog/toggle-the-devtools-dock-state-with-a-keyboard-shortcut/,Toggle the DevTools dock state with a keyboard shortcut,Use Cmd + Shift + D to toggle the DevTools dock state between the last two recently used states.,,,E:product:ChromeDevTools
,https://developer.chrome.com/blog/top-layer-devtools/,/blog/top-layer-devtools/,Top layer support in Chrome DevTools,Discover the top layer and learn how Chrome DevTools implemented support for it.,,,E:product:ChromeDevTools
,https://developer.chrome.com/blog/topics-enhancements/,/blog/topics-enhancements/,Enhancements to the Topics API,"Updates to the Topics taxonomy and filtering mechanisms, along with speed improvements and enhanced user controls.",,,
,https://developer.chrome.com/blog/touch-action/,/blog/touch-action/,Touch action options,Touch actions allow a developer to define how a user can interact with an element and Chrome now has wider support for touch-action options in Chrome 55.,,,
,https://developer.chrome.com/blog/transferable-objects-lightning-fast/,/blog/transferable-objects-lightning-fast/,Transferable objects - Lightning fast,"With transferable objects, data is transferred from one context to another. It is zero-copy, which vastly improves the performance of sending data to a Worker.",,,
,https://developer.chrome.com/blog/trigger-a-pseudo-class-on-an-element/,/blog/trigger-a-pseudo-class-on-an-element/,Trigger a pseudo class on an element,Ever tried to debug CSS hover effects but failed keeping the mouse on the element? Here's how to do it.,,,
,https://developer.chrome.com/blog/triggering-of-pseudo-classes/,/blog/triggering-of-pseudo-classes/,Triggering of pseudo classes,Learn how to trigger pseudo classes such as :active to properly debug your CSS.,,,
,https://developer.chrome.com/blog/tweeks-to-addAll-importScripts/,/blog/tweeks-to-addAll-importScripts/,Tweaks to cache.addAll() and importScripts() coming in Chrome 71,Some small changes are coming to cache.addAll() and importScripts and in Chrome 71.,,,
,https://developer.chrome.com/blog/ump/,/blog/ump/,"Service worker caching, PlaybackRate and Blob URLs for audio and video on Chrome for Android","From version 52, Android Chrome uses the same media stack as desktop Chrome, rather than relying on the underlying platform implementation. This enables service worker media caching, variable playback rates, blob URLs on Android, MediaStream passing between APIs, and easier cross-platform debugging.",,,
,https://developer.chrome.com/blog/unfinished-network-requests-2/,/blog/unfinished-network-requests-2/,Unfinished network requests,You can use the Is:running Advanced Network Filter to see unfinished network requests (e.g. running requests).,,,
,https://developer.chrome.com/blog/unfinished-network-requests/,/blog/unfinished-network-requests/,Unfinished network requests,You can use the Is:running Advanced Network Filter to see unfinished network requests (e.g. running requests).,,,
,https://developer.chrome.com/blog/upcoming-regexp-features/,/blog/upcoming-regexp-features/,Upcoming regular expression features,"An overview of the exciting new features coming to JavaScript regular expressions, including named captures, the dotAll flag, Unicode property escapes, and lookbehind assertions.",,,
,https://developer.chrome.com/blog/updates-to-cache-api/,/blog/updates-to-cache-api/,Updates to the Service Worker Cache API,"Chrome 46 brought new methods to caches, as does Chrome 47, and probably 48. It never stops.",,,
,https://developer.chrome.com/blog/updates/,/blog/updates/,Updates to developers.google.com/web,"The new Web Fundamentals - better navigation, new content and more!",,,
,https://developer.chrome.com/blog/url-bar-resizing/,/blog/url-bar-resizing/,URL bar resizing,Hiding the URL bar no longer resizes mobile pages.,,,
,https://developer.chrome.com/blog/urlsearchparams/,/blog/urlsearchparams/,Easy URL manipulation with URLSearchParams,TURLSearchParams trivial access and manipulation of the URL's query string,,,
,https://developer.chrome.com/blog/use-keyboard-to-navigate-through-callstack/,/blog/use-keyboard-to-navigate-through-callstack/,Use keyboard to navigate through callstack,How to set a breakpoint and navigate through the call stack with keyboard shortcuts.,,,
,https://developer.chrome.com/blog/use-mediump-precision-in-webgl-when-possible/,/blog/use-mediump-precision-in-webgl-when-possible/,Use mediump precision in WebGL when possible,"Heads-up from our friends at Opera, who have been testing WebGL on actual OpenGL ES 2.0 hardware.",,,
,https://developer.chrome.com/blog/user-activation/,/blog/user-activation/,Making user activation consistent across APIs,"In version 72, Chrome ships User Activation v2 which makes user activation availability complete for all activation-gated APIs, resolving many user activation inconsistencies.",,,
,https://developer.chrome.com/blog/user-agent-reduction-android-model-and-version/,/blog/user-agent-reduction-android-model-and-version/,Prepare for Chrome's user‑agent reduction,Starting in Chrome 110 (February 2023) we are gradually introducing a fixed value for Android version and device model—the default value will always be `Android 10` on a model `K`.,,,
,https://developer.chrome.com/blog/user-agent-reduction-deprecation-trial/,/blog/user-agent-reduction-deprecation-trial/,User-Agent Reduction deprecation trial,"Starting from Chrome 101, the information available in the User-Agent string will be reduced. Sites that haven’t had time to migrate away from using the reduced User-Agent string can take part in a deprecation trial to continue receiving the full User-Agent string.",,,E:category:WebDeprecations
,https://developer.chrome.com/blog/user-agent-reduction-oct-2022-updates/,/blog/user-agent-reduction-oct-2022-updates/,Prepare for User-Agent Reduction changes in October,"In October, Chrome will take the next step in reducing the information available in the browser's User-Agent string, to improve privacy for users. With this change, websites and services that rely on the User-Agent string for certain information may need to take action. This post gives some background on what's happening, why Chrome is making this change, and what you can do to prepare.",,,
,https://developer.chrome.com/blog/user-agent-reduction-origin-trial/,/blog/user-agent-reduction-origin-trial/,User-Agent Reduction origin trial,"Starting in Chrome 95 Beta, an origin trial allows sites to opt into receiving the reduced user agent string, which will contain only the browser's brand and significant version, its desktop or mobile distinction, and the platform it's running on.",,,
,https://developer.chrome.com/blog/using-cross-domain-images-in-webgl/,/blog/using-cross-domain-images-in-webgl/,Using cross-domain images in WebGL,"WebGL specification has an important update on how to request images, cross-domain.",,,
,https://developer.chrome.com/blog/using-manifest-to-set-sitewide-theme-color/,/blog/using-manifest-to-set-sitewide-theme-color/,Using the web app manifest to specify a site wide theme color,Set a theme-color in the manifest and have it available to all pages on your site when launched from the home screen.,,,
,https://developer.chrome.com/blog/using-poster-images-on-plugin-content/,/blog/using-poster-images-on-plugin-content/,Using poster images on plugin content,Chrome can now add custom poster images to object elements to improve perceived loading performance of plugins such as Flash.,,,
,https://developer.chrome.com/blog/using-requestidlecallback/,/blog/using-requestidlecallback/,Using requestIdleCallback,requestIdleCallback is new performance API for scheduling work when the browser is idle.,,,
,https://developer.chrome.com/blog/view-and-change-your-dom-breakpoints/,/blog/view-and-change-your-dom-breakpoints/,View and change your DOM breakpoints,How to view and change your DOM breakpoints with the Breakpoints pane in DevTools.,,,E:product:ChromeDevTools
,https://developer.chrome.com/blog/viewport-resize-behavior/,/blog/viewport-resize-behavior/,Prepare for viewport resize behavior changes coming to Chrome on Android,"What changes are coming to the viewport resize behavior in Chrome 108, why Chrome is making this change, and what you can do to prepare.",,,
,https://developer.chrome.com/blog/visual-viewport-api/,/blog/visual-viewport-api/,Introducing visualViewport,The visual viewport API gives you details on how the user zooms and scrolls around your page.,,,
,https://developer.chrome.com/blog/visualizing-shadow-dom-concepts/,/blog/visualizing-shadow-dom-concepts/,Visualizing shadow DOM concepts,Visualizing shadow DOM concepts,,,
,https://developer.chrome.com/blog/voice-driven-web-apps-introduction-to-the-web-speech-api/,/blog/voice-driven-web-apps-introduction-to-the-web-speech-api/,Voice driven web apps - Introduction to the Web Speech API,Voice Driven Web Apps - Introduction to the Web Speech API,,,
,https://developer.chrome.com/blog/vp9-webrtc/,/blog/vp9-webrtc/,VP9 is now available in WebRTC,"From Chrome 48 on desktop and Android, VP9 will be an optional video codec for video calls using WebRTC.",,,
,https://developer.chrome.com/blog/wasm-debugging-2019/,/blog/wasm-debugging-2019/,Improved WebAssembly debugging in Chrome DevTools,"Step over code, set breakpoints, and resolve stack traces in your source languages from within DevTools.",,,"E:product:ChromeDevTools,E:api:WebAssembly"
,https://developer.chrome.com/blog/wasm-debugging-2020/,/blog/wasm-debugging-2020/,Debugging WebAssembly with modern tools,Step-by-step overview of the new debugging experience for WebAssembly in Chrome DevTools.,,,"E:product:ChromeDevTools,E:api:WebAssembly"
,https://developer.chrome.com/blog/wasm-module-sharing-restricted-to-same-origin/,/blog/wasm-module-sharing-restricted-to-same-origin/,Restricting Wasm module sharing to same-origin,Sharing a WebAssembly module between same-site environments will be restricted to just same-origin.,,,
,https://developer.chrome.com/blog/watch-video-using-picture-in-picture/,/blog/watch-video-using-picture-in-picture/,Watch video using Picture-in-Picture,Control Picture-in-Picture for video elements on your website.,,,
,https://developer.chrome.com/blog/web-animation-playback/,/blog/web-animation-playback/,Web animations playback control in Chrome 39,Learn about web animation playback,,,
,https://developer.chrome.com/blog/web-animations-element-animate-is-now-in-chrome-36/,/blog/web-animations-element-animate-is-now-in-chrome-36/,Web Animations - element.animate() is now in Chrome 36,Web Animations define a model for supporting animation and synchronization on the Web platform. element.animate() is the first of those pieces landing in Chrome.,,,
,https://developer.chrome.com/blog/web-animations-improvements/,/blog/web-animations-improvements/,Web Animations improvements in Chrome 50,Better specification compliance and new features coming in Chrome 50.,,,
,https://developer.chrome.com/blog/web-animations/,/blog/web-animations/,Web Animations API hits cross-browser milestone,Firefox 48 joins Chrome in shipping a native implementation of the Web Animations API.,,,
,https://developer.chrome.com/blog/web-apps-that-talk-introduction-to-the-speech-synthesis-api/,/blog/web-apps-that-talk-introduction-to-the-speech-synthesis-api/,Web apps that talk - Introduction to the Speech Synthesis API,Introduction to the Web Speech API's synthesis feature.,,,
,https://developer.chrome.com/blog/web-audio-autoplay/,/blog/web-audio-autoplay/,"Web Audio, Autoplay Policy and Games",Build the next generation of web experiences.,,,
,https://developer.chrome.com/blog/web-audio-changes-in-m36/,/blog/web-audio-changes-in-m36/,Web Audio changes in m36,Description of Web Audio standards cleanup work in Chrome 36,,,
,https://developer.chrome.com/blog/web-audio-faq/,/blog/web-audio-faq/,Web Audio FAQ,This quick update is an attempt to address some of the more frequently asked questions to make your experience with the Web Audio API more pleasant.,,,
,https://developer.chrome.com/blog/web-audio-live-audio-input-now-on-android/,/blog/web-audio-live-audio-input-now-on-android/,Web Audio live audio input - now on Android,Chrome for Android (v31.0.1650+) has just landed support for audio input via the Web Audio API.,,,
,https://developer.chrome.com/blog/web-components-time-to-upgrade/,/blog/web-components-time-to-upgrade/,Web Components update - more time to upgrade to v1 APIs,Web Components v0 users have more time to upgrade to v1; but be sure and test.,,,
,https://developer.chrome.com/blog/web-custom-formats-for-the-async-clipboard-api/,/blog/web-custom-formats-for-the-async-clipboard-api/,Web custom formats for the Async Clipboard API,Web custom formats let websites read and write arbitrary unsanitized payloads using a standard format applications can opt in to if they wish to support such payloads.,,,
,https://developer.chrome.com/blog/web-enabled-internet-of-things/,/blog/web-enabled-internet-of-things/,Creating a web-enabled IoT device with Intel Edison,"Internet of Things is really on everyone's lips these days, but what if you could create an IoT device which you accessed from your web browser? In this article we look at how you can do exactly that using Physical Web, Web Bluetooth as well as Node.js, running on an Intel&reg; Edison Arduino breakout board.",,,
,https://developer.chrome.com/blog/web-push-encryption/,/blog/web-push-encryption/,Web Push Payload Encryption,Web Push now supports payloads! Find out how to take advantage of this powerful new feature.,,,
,https://developer.chrome.com/blog/web-push-interop-wins/,/blog/web-push-interop-wins/,Web Push Interoperability Wins,Web push has had a few updates in recent versions of Chrome. GCM now supports the web push protocol and if you use VAPID you won't need to sign up for a Google Developer Project and you'll be given an FCM endpoint.,,,
,https://developer.chrome.com/blog/web-share-api-in-third-party-iframes/,/blog/web-share-api-in-third-party-iframes/,New requirements for the Web Share API in third-party iframes,Build the next generation of web experiences.,,,
,https://developer.chrome.com/blog/web-sql-deprecation-timeline-updated/,/blog/web-sql-deprecation-timeline-updated/,Web SQL deprecation timeline updated,The current target version to remove Web SQL is Chromium 119.,,,E:category:WebDeprecations
,https://developer.chrome.com/blog/webapk-update-frequency/,/blog/webapk-update-frequency/,Updating WebAPKs More Frequently,"Starting in Chrome 76, WebAPKs will be updated more frequently.",,,
,https://developer.chrome.com/blog/webar-chacmool/,/blog/webar-chacmool/,Chacmool: Augmented reality in Chrome Canary,"Chacmool, an educational web demo, shows how easily web based AR can build an engaging experience.",,,
,https://developer.chrome.com/blog/webaudio/,/blog/webaudio/,Web audio updates in Chrome 49,A round up of some of the latest editions to the Web Audio API in Chrome.,,,
